event-id,visible,timestamp,location-l,location_l,sensor-typ,individual,tag-local-,individu_1,study-name,Animal,Migratory,Citation,Name1,Park,Code1,x,y
3441006063,1,2/10/2017 21:05,27.046283,-19.199883,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1136539,7865981
3441006064,1,2/11/2017 21:05,27.036033,-19.09825,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1135849,7877314
3441006065,1,2/12/2017 21:23,26.98295,-19.1074,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130206,7876490
3441006066,1,2/13/2017 21:24,26.895717,-19.1523,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1120823,7871815
3441006067,1,2/14/2017 21:24,26.933383,-19.22505,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1124524,7863596
3441006068,1,2/15/2017 21:55,26.974233,-19.22015,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1128855,7863993
3441006069,1,2/16/2017 21:55,26.991933,-19.252317,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130599,7860353
3441006070,1,2/17/2017 21:38,26.953233,-19.193283,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1126740,7867054
3441006071,1,2/18/2017 23:39,26.920433,-19.197017,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1123263,7866758
3441006072,1,2/19/2017 21:45,26.864983,-19.221117,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1117319,7864279
3441006073,1,2/20/2017 21:44,26.88545,-19.20695,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1119533,7865780
3441006074,1,2/21/2017 21:42,26.870617,-19.203783,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1117979,7866185
3441006075,1,2/22/2017 21:03,26.901167,-19.221217,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1121138,7864138
3441006076,1,2/23/2017 21:52,26.947683,-19.222417,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1126043,7863837
3441006077,1,2/25/2017 1:33,27.024467,-19.174033,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1134335,7868934
3441006078,1,2/25/2017 21:33,27.064133,-19.15645,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1138592,7870743
3441006079,1,2/26/2017 21:10,27.063417,-19.150417,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1138540,7871416
3441006080,1,2/27/2017 21:10,27.109833,-19.0353,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1143891,7884039
3441006081,1,2/28/2017 21:09,27.112933,-19.11195,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1143920,7875508
3441006082,1,3/1/2017 21:36,27.112967,-19.030433,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1144241,7884569
3441006083,1,3/1/2017 22:38,27.09075,-19.104733,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1141605,7876393
3441006084,1,3/3/2017 21:36,27.067217,-19.1113,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1139093,7875749
3441006085,1,3/4/2017 21:34,27.043917,-19.1051,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1136655,7876524
3441006086,1,3/5/2017 21:35,27.03225,-19.15665,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1135224,7870838
3441006087,1,3/6/2017 21:36,27.048783,-19.168317,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1136925,7869480
3441006088,1,3/6/2017 22:20,27.053033,-19.129917,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1137523,7873732
3441006089,1,3/8/2017 21:20,27.0533,-19.09585,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1137682,7877518
3441006090,1,3/9/2017 21:20,27.080517,-19.112267,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1140494,7875593
3441006091,1,3/10/2017 21:19,27.097433,-19.103217,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1142317,7876536
3441006092,1,3/11/2017 21:35,27.1089,-19.044633,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1143756,7883006
3441006093,1,3/12/2017 21:58,27.085367,-19.108667,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1141021,7875975
3441006094,1,3/13/2017 21:23,27.0781,-19.113133,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1140236,7875506
3441006095,1,3/14/2017 21:04,27.106233,-19.0405,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1143490,7883475
3441006096,1,3/15/2017 21:04,27.083517,-19.14215,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1140695,7872261
3441006097,1,3/16/2017 21:03,27.079367,-19.123183,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1140331,7874384
3441006098,1,3/17/2017 21:04,27.081467,-19.146583,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1140462,7871776
3441006099,1,3/18/2017 21:04,27.101533,-19.138917,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1142611,7872553
3441006100,1,3/19/2017 21:03,27.102083,-19.109167,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1142785,7875858
3441006101,1,3/20/2017 21:07,27.06485,-19.181217,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1138572,7867988
3441006102,1,3/21/2017 21:35,27.053583,-19.133883,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1137565,7873290
3441006103,1,3/22/2017 23:50,27.055167,-19.103933,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1137848,7876612
3441006104,1,3/23/2017 21:32,27.01485,-19.129133,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1133492,7873959
3441006105,1,3/24/2017 21:33,27.041317,-19.115417,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1136341,7875387
3441006106,1,3/25/2017 21:34,27.037933,-19.159867,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1135812,7870459
3441006108,1,3/26/2017 22:10,27.068183,-19.108317,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1139207,7876077
3441006107,1,3/27/2017 2:34,27.07615,-19.151667,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1139880,7871230
3441006109,1,3/27/2017 22:10,27.04785,-19.114717,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1137034,7875441
3441006110,1,3/28/2017 22:10,27.01845,-19.144133,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1133815,7872279
3441006111,1,3/29/2017 22:51,27.076483,-19.21725,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1139660,7863940
3441006112,1,3/30/2017 23:52,27.077233,-19.165483,gps,Loxodonta africana,A3,A3,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1139941,7869691
3441006113,1,12/4/2014 11:59,27.308267,-19.10125,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1164604,7875963
3441006114,1,12/5/2014 0:00,27.285833,-19.121617,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1162152,7873784
3441006115,1,12/6/2014 3:58,27.278533,-19.135133,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1161326,7872309
3441006116,1,12/6/2014 23:58,27.2971,-19.128683,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1163314,7872955
3441006117,1,12/7/2014 23:58,27.34885,-19.1791,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1168578,7867151
3441006118,1,12/9/2014 3:58,27.345383,-19.152483,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1168320,7870124
3441006119,1,12/10/2014 0:00,27.38765,-19.1804,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1172672,7866856
3441006120,1,12/10/2014 21:02,27.367567,-19.1601,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1170633,7869191
3441006121,1,12/11/2014 21:02,27.39175,-19.175483,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1173125,7867387
3441006122,1,12/12/2014 21:01,27.35955,-19.166933,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1169758,7868462
3441006123,1,12/13/2014 21:01,27.383267,-19.178167,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1172218,7867121
3441006124,1,12/14/2014 21:02,27.34335,-19.16455,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1168056,7868790
3441006125,1,12/15/2014 21:01,27.3435,-19.217883,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1167855,7862859
3441006126,1,12/16/2014 21:02,27.256767,-19.201283,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1158761,7865038
3441006127,1,12/18/2014 1:41,27.284083,-19.225067,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1161551,7862289
3441006128,1,12/19/2014 1:21,27.324533,-19.1717,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1166039,7868067
3441006129,1,12/19/2014 21:19,27.373017,-19.175583,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1171146,7867448
3441006130,1,12/20/2014 21:19,27.40355,-19.204333,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1174254,7864133
3441006131,1,12/21/2014 23:02,27.3606,-19.150417,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1169936,7870295
3441006132,1,12/22/2014 21:26,27.3729,-19.179933,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1171115,7866965
3441006133,1,12/23/2014 21:03,27.36635,-19.1968,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1170355,7865115
3441006134,1,12/24/2014 21:02,27.3673,-19.157,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1170617,7869537
3441006136,1,12/25/2014 22:02,27.309117,-19.123633,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1164604,7873471
3441006135,1,12/26/2014 1:02,27.3431,-19.1345,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1168151,7872132
3441006137,1,12/27/2014 21:02,27.290367,-19.233733,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1162179,7861302
3441006138,1,12/28/2014 21:44,27.227567,-19.22595,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1155579,7862407
3441006139,1,12/30/2014 1:12,27.211367,-19.258867,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1153737,7858809
3441006140,1,12/31/2014 1:50,27.286483,-19.2285,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1161790,7861898
3441006141,1,12/31/2014 21:49,27.341533,-19.215433,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1167657,7863139
3441006142,1,1/1/2015 21:29,27.413233,-19.206567,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1175267,7863847
3441006143,1,1/1/2015 22:08,27.40875,-19.206183,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1174795,7863907
3441006144,1,1/3/2015 21:08,27.421683,-19.14435,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1176416,7870732
3441006145,1,1/3/2015 22:46,27.408917,-19.079033,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1175334,7878045
3441006146,1,1/5/2015 21:46,27.422883,-19.0973,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1176736,7875960
3441006147,1,1/6/2015 21:46,27.42695,-19.083983,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1177220,7877425
3441006148,1,1/7/2015 21:47,27.413433,-19.0722,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1175839,7878787
3441006149,1,1/8/2015 21:26,27.40225,-19.101567,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1174537,7875565
3441006150,1,1/9/2015 21:18,27.36545,-19.176133,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1170344,7867417
3441006152,1,1/10/2015 22:14,27.297683,-19.223017,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1162995,7862465
3441006151,1,1/11/2015 1:58,27.332967,-19.205067,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1166795,7864325
3441006153,1,1/12/2015 21:45,27.28955,-19.233333,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1162095,7861349
3441006154,1,1/13/2015 21:47,27.332617,-19.219583,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1166699,7862712
3441006155,1,1/14/2015 21:26,27.273383,-19.253583,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1160306,7859160
3441006156,1,1/15/2015 21:23,27.252033,-19.267133,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1157997,7857735
3441006157,1,1/16/2015 21:23,27.213517,-19.31655,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1153733,7852388
3441006158,1,1/17/2015 21:01,27.175967,-19.29185,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1149869,7855276
3441006159,1,1/18/2015 21:04,27.165883,-19.30975,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1148733,7853325
3441006160,1,1/19/2015 21:40,27.225117,-19.254133,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1155208,7859283
3441006161,1,1/20/2015 21:40,27.291067,-19.240483,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1162226,7860549
3441006162,1,1/21/2015 21:43,27.26665,-19.2627,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1159558,7858172
3441006163,1,1/22/2015 21:40,27.2611,-19.2582,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1158990,7858694
3441006164,1,1/23/2015 21:40,27.293133,-19.232267,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1162477,7861454
3441006165,1,1/24/2015 21:15,27.349117,-19.210083,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1168480,7863705
3441006166,1,1/25/2015 21:01,27.37395,-19.1123,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1171502,7874481
3441006167,1,1/26/2015 21:02,27.42985,-19.104,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1177445,7875187
3441006168,1,1/27/2015 21:42,27.391583,-19.17405,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1173113,7867547
3441006169,1,1/28/2015 21:08,27.300517,-19.229833,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1163267,7861696
3441006170,1,1/29/2015 21:49,27.22375,-19.3039,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1154864,7853756
3441006171,1,1/30/2015 21:27,27.207483,-19.309733,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1153124,7853169
3441006172,1,1/31/2015 21:56,27.245483,-19.262233,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1157325,7858305
3441006173,1,2/1/2015 21:38,27.2074,-19.294817,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1153175,7854827
3441006174,1,2/2/2015 21:38,27.201233,-19.2816,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1152577,7856320
3441006175,1,2/3/2015 21:31,27.12825,-19.2527,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1144987,7859807
3441006176,1,2/4/2015 21:15,27.087317,-19.224883,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1140775,7863051
3441006177,1,2/5/2015 21:14,27.067917,-19.216,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1138761,7864110
3441006178,1,2/6/2015 21:12,27.097767,-19.189967,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1142014,7866893
3441006179,1,2/8/2015 2:36,27.094217,-19.1596,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1141758,7870282
3441006180,1,2/9/2015 4:18,27.11285,-19.181817,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1143639,7867743
3441006181,1,2/9/2015 21:19,27.093333,-19.15495,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1141682,7870802
3441006182,1,2/10/2015 21:16,27.214467,-19.1502,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1154497,7870877
3441006183,1,2/11/2015 21:34,27.342117,-19.087067,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1168239,7877410
3441006184,1,2/12/2015 21:23,27.296367,-19.230683,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1162825,7861618
3441006185,1,2/13/2015 21:21,27.261167,-19.2653,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1158969,7857904
3441006186,1,2/14/2015 21:20,27.28525,-19.243983,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1161598,7860182
3441006187,1,2/15/2015 21:20,27.240567,-19.235883,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1156912,7861253
3441006188,1,2/16/2015 21:03,27.3384,-19.214283,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1167331,7863279
3441006189,1,2/17/2015 21:43,27.4143,-19.204583,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1175388,7864063
3441006190,1,2/18/2015 21:43,27.436567,-19.203167,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1177746,7864133
3441006191,1,2/19/2015 21:45,27.4193,-19.1851,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1175997,7866210
3441006192,1,2/20/2015 21:43,27.414817,-19.210617,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1175418,7863390
3441006193,1,2/20/2015 22:15,27.351517,-19.1338,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1169044,7872177
3441006194,1,2/22/2015 23:41,27.35765,-19.175117,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1169524,7867560
3441006195,1,2/23/2015 21:44,27.3846,-19.159783,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1172434,7869160
3441006196,1,2/24/2015 21:44,27.42955,-19.084617,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1177492,7877344
3441006197,1,2/25/2015 21:45,27.344033,-19.083433,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1168457,7877806
3441006198,1,2/26/2015 21:44,27.3711,-19.17505,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1170945,7867515
3441006199,1,2/27/2015 21:44,27.2379,-19.287767,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1156422,7855495
3441006200,1,2/28/2015 21:22,27.251483,-19.263983,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1157952,7858087
3441006202,1,3/1/2015 22:00,27.216433,-19.31275,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1154056,7852800
3441006201,1,3/2/2015 3:23,27.239917,-19.280533,gps,Loxodonta africana,A4,A4,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1156664,7856292
